,text,class
3915,"shrew rat is any of 24 species of carnivorous ground-dwelling rodents found only on the tropical islands of sulawesi (celebes), the philippines, and new guinea.",mouse
3916,"these shrewlike mammals have small eyes, long whiskers, wide front feet, and narrow hindfeet with hairless soles. the head and muzzle of several species are long and narrow, but among others the head is broad and the muzzle short. nocturnal shrew rats have gray fur",mouse
3917,"the sulawesi spiny rat is the largest shrew rat, measuring 20 to 23 cm. shrew rats of new guinea are all very small. the groove-toothed shrew animal (microhydromys richardsoni) weighs only 9 to 12 grams.",mouse
3918,"shrew rats belong to the subfamily of old world rats and mice (murinae) within the family muridae of the order rodentia. in new guinea there are no shrews, but shrew rats are their ecological counterparts, primarily eating insects and other invertebrates.",mouse
3919,"animal                 last updated on march 21, 2021. verified by: az animals staff                 all animals                mammals                animal                 found on every continent on earth!                continue reading after the facts.",mouse
3920,cnn.com will feature ireporter photos in a weekly travel snapshots gallery. please submit your best shots of new zealand for next week. visit cnn.com/travel next wednesday for a new gallery of snapshots.,mouse
3921,"animal locationsafrica, antarctica, asia, europe, north america, oceania, south-america. animal facts: main prey: fruit, seeds, grasses; fun fact: found on every continent on earth! animal ",mouse
3922,house mice are the most common mammal and household pest in the us. the domesticated house animal is called a fancy animal and is one of the most popular rodent pets. mice are also often used for human experimentation for new market products and medicines.,mouse
3923,"they can carry up to 200 human pathogens, including hantavirus and salmonella. they cannot be potty-trained as pets. females are ready to give birth at 2 months of age and can have up to a dozen babies every 3 weeks.",mouse
3924,"mice are in the genus mus, while field mice are in apodemus mus. mus musculus is the type species, with 13 subspecies. the fancy animal is a domesticated version of the house animal, made docile and bred specifically for exhibition.",mouse
3925,"in the wild, rats can reach up to 500 grams (17 1 ⁄ 2 oz) in weight. unlike rats, mice have tails and ears the same color as their coat, which can come in a huge range of colors.",mouse
3926,"the common pet rat is the fancy rat, which is a standard top-eared norway rat. the dumbo rat has a genetic mutation on chromosome 14 caused by recessive gene dmbo, leading to the “dumbo” name.",mouse
3927,"any rodent called a animal has a small body, rounded ears, a pointed snout, a long tail, a uniform color for the coat with the tail and ears, and a high breeding rate. mice invade the home and cause damage to the structure, whereas rats tend to invade",mouse
3928,"pet mice can come in several different possible coat colors and coat types. agouti, self, tan, pointed, patchwork, and marked are general coat colors divided into specific tickings. hairless, rex/frizzy, satin, longhair, and",mouse
3929,"being naturally flexible, they can get into homes through a crack or hole as small as 1/4-inch. they can climb 13 inches up smooth-vertical walls and jump as high as a foot, even while running.",mouse
3930,"when happy, they wag their tails ears up mean curiosity, while ears down and back mean a defensive posture. they grind their teeth or chew on wood and other materials to keep their incisors in check. finally, they enjoy creating nests to sleep in and are natural bur",mouse
3931,"these animals have voracious hunger, eating 15-20 times a day. they have also adapted to human food scraps and pet food, which often include meat. contrary to popular belief, they do not seek out cheese, but will only eat it as a last resort.",mouse
3932,"animal predators and threats include foxes, snakes, lizards, frogs, weasels, skunks, hawks, owls, tarantulas, dogs, and cats. these animals are considered a delicacy in eastern zambia and northern malawi.",mouse
3933,"when in heat, females dart, jump and vibrate their ears as displays to communicate their willingness to mate. they also emit pheromones, to which males answer by emitting an ultrasonic mating call. males often have a harem of females in their territorial range.",mouse
3934,"according to the iucn red list, the house animal is of least concern. the lifespan of these animals is 1-2 years in the wild in captivity, they can live 3-4 years.",mouse
3935,"as pests they will eat human food scraps and pet food. they also can and do eat their young, and some mice eat insects. their diets are mostly herbivorous, and they are covered in fur.",mouse
3936,the average number of babies a animal has is 6. mice are found on every continent on earth! the lifespan of a animal is 1-2 years in the wild and 3-4 years in captivity.,mouse
3937,"a animal is a small rodent with a pointed nose, furry round body, large ears and a long, often hairless, tail. there are hundreds of types of mice, divided into subfamilies of either old world or new world species. common varieties include deer animal, house animal",mouse
3938,mice typically grow from 1 to 7 inches (254 to 18 centimeters) in length and weigh between 05 and 1 ounce (23 to 028 kilograms) the african pygmy is the smallest known animal on the planet.,mouse
3939,"mice are hardy creatures that are found in nearly every country and type of terrain. they can live in forests, grasslands and manmade structures easily. their natural predators are cats, birds, wild dogs and foxes.",mouse
3940," domestic mice are very friendly toward humans and can make good pets for older children and adults. they are omnivorous, which means they eat both plants and meat, and the common house mice will eat just about anything it can find.",mouse
3941,"at around 4 to seven weeks old, a female animal will mate and have young. she will carry her young for 19 to 21 days and give birth to four to a dozen babies. they eat around 15 to 20 times per day, so they build their homes nearby.",mouse
3942,"pet mice can live up to six years, while wild mice usually only live around 1 to 25 years. mice trained to fear a specific scent pass on that knowledge to their babies and grandbabies through changes to their dna.",mouse
3943,"most mice have healthy populations, though there are a few species that are endangered. laboratories use mice as test subjects for medicines and other items that may be used on humans. nearly all modern medicine is tested on mice before they go to human medical trials.",mouse
3944,"mice can feel temperature changes and alterations in ground terrain through their whiskers. while communicating with each other, mice make ultrasonic as well as regular sounds. most mice are very good jumpers and can jump nearly 18 inches (46 cm) in the air.",mouse
3945,"mice can live in a lab for up to two years, but usually only live for about 5 months in the wild. a house animal produces between 40 and 100 droppings per day. mice can actually carry as many as 200 human pathogens!",mouse
3946,"deer mice get their name because their fur looks a lot like deer fur. they are most commonly found in open grasslands, brushy country, cliffs, forests, pasturelands, and croplands. they eat seeds, small fruits and berries, beetles, caterpillars,",mouse
3947,the deer animal makes its home outdoors in hollow tree logs or piles of garbage. deer mice can spread the potentially fatal hantavirus. the virus can be spread by touching infected mice or by breathing in the fumes released in their urine.,mouse
3948,"the house animal is the most common rodent in most parts of the world. a female house animal can give birth to up to a dozen babies every three weeks. house mice primarily feed on plants, but they will also eat meat and dairy products.",mouse
3949,"house mice live in structures, but they can live outdoors. they breed throughout the year and often share nests with their ""relatives"" they will eat their own droppings to acquire nutrients produced by bacteria in their guts.",mouse
3950,close up any small cracks and holes that mice could use to enter your home. empty garbage cans inside your home on a regular basis. keep storage ares in your home clean and dry.,mouse
3951,animal is a mammal that belongs to one of numerous species of small rodents. the best known animal species is the common house animal. it is found in nearly all countries and serves as an important model organism in biology.,mouse
3952,"the original motivation for the domestication of cats is thought to have been for their predation of mice and their relatives, the rats. it is regarded to be the second most successful mammalian species living on earth today, after the rat.",mouse
3953,"mice can grow to be between 15 – 20 centimetres long, including their tail and weigh between 30 – 60 grams. mice make brilliant pets, they do not need much space and are very inexpensive to keep.",mouse
3954,female mice can start producing babies (pinkys) at around 6 – 8 weeks old. mice generally produce litters that contain 5 – 10 babies (see photo left – they are pinkys at one day old) unless you want to be over-run with cute little mice,mouse
3955,"mice generally live on a herbivore diet, but are actually omnivores. grasshopper mice are an exception to the rule, being the only fully carnivorous mice. mice eat grains and fruits for a regular diet, which is the main reason wild mice damage crops",mouse
3956,"a hole in the skirting board is probably a good indication that you have a animal in the house. as long as there are no wires nearby for them to nibble on, do not panic. leave some dried bread near the hole for it to feed upon.",mouse
3957,the animal probably needed some shelter if it is winter and a warm place to sleep. place some small animal bedding or toilet tissue nearby and the animal will no doubt gather it up and take it to its lodgings.,mouse
3958,"although male mice will behave sociable towards female mice, they can be unsociable towards other male mice. female mice are more sociable in captivity than in the wild. if you were to keep several female mice together, they would not fight. if 2 or 3 females gave birth",mouse
3959,one behaviour pattern that is different between wild male mice and captive male mice is there paternal instinct. captive male mice will help rear the young they will lay on them and keep them warm while the female rests and eats. this paternal behaviour in the male animal has not been observed in the,mouse
3960,"as mice are social animals, they are better kept in pairs. male mice are better living with female mice and not another male. although it is common for two male mice to squabble if put together, some, if you are lucky, will live together.",mouse
3961,there will probably be no baby production here. another option is to place a castrated male animal with the lonely male animal. castrated male mice are more acceptable to intact male mice because they are less aggressive and are seen as a lesser competitive.,mouse
3962,"this article is about the animal animal. for other uses, see animal (disambiguation)                ""ice animal"" redirects here for the we bare animals character, see list of we bare animals characters § ice animal.",polar+bear
3963,"it is the largest extant animal species, as well as the largest land carnivore. although most animals are born on land, they spend most of their time on the sea ice. although it is the sister species of the brown animal, it has evolved to occupy a narrower ecological niche",polar+bear
3964,"animals hunt their preferred food of seals from the edge of sea ice, often living off fat reserves when no sea ice is present. because of expected habitat loss caused by climate change, the animal is classified as a vulnerable species. large-scale hunting raised international concern for the",polar+bear
3965,"[12] it is sometimes referred to as the ""nanook"", based on the inuit term nanuq. it is also sometimes called the ""nanook"" by inuit people.",polar+bear
3966,constantine john phipps was the first to describe the animal as a distinct species in 1774 in his report about his 1773 expedition towards the north pole. the animal is a species of animal.,polar+bear
3967,"the inuit refer to the animal as nanook (transliterated as nanuq in the inupiat language) in quebec, the animal is referred to as ours blanc (""white animal"") or ours polaire (""animal"") in the norwegian-administered",polar+bear
3968,"animals have evolved adaptations for arctic life. for example, large furry feet and short, sharp, stocky claws give them good traction on ice. the oldest known animal fossil is a 130,000 to 110,000-year-old jaw bone, found on prince charles",polar+bear
3969,"animals are thought to have diverged from a population of brown animals that became isolated during a period of glaciation in the pleistocene. some clades of brown animal, as assessed by their mtdna, were thought to be more closely related to animals than to other",polar+bear
3970,"a comparison of the nuclear genome of animals with that of brown animals revealed a different pattern, the two forming genetically distinct clades that diverged approximately 603,000 years ago. the two species have mated intermittently for all that time, most likely coming into contact with each",polar+bear
3971,"animals can breed with brown animals to produce fertile grizzly–animal hybrids. however, because neither species can survive long in the other's ecological niche, and because they have different morphology, metabolism, social and feeding behaviours, and other phenotypic characteristics, the two",polar+bear
3972,"the animal is found in the arctic circle and adjacent land masses as far south as newfoundland. due to the absence of human development in its remote habitat, it retains more of its original range than any other extant carnivore.",polar+bear
3973,"their southernmost range is near the boundary between the subarctic and humid continental climate zones. there are 19 generally recognized, discrete subpopulations, though animals are thought to exist only in low densities in the area of the arctic basin.",polar+bear
3974,"the range includes the territory of five nations: denmark (greenland), norway (svalbard), russia, the united states (alaska) and canada. the 13 north american subpopulations range from the beaufort sea south to hudson bay and east to baffin bay in",polar+bear
3975,"the most accurate counts require flying a helicopter in the arctic climate to find animals, shooting a tranquilizer dart at the animal to sedate it, and then tagging the animal. in nunavut, some inuit have reported increases in animal sightings around human settlements in recent years,",polar+bear
3976,"the animal is a marine mammal because it spends many months of the year at sea. it is the only living marine mammal with powerful, large limbs and feet that allow them to cover kilometres on foot and run on land. its preferred habitat is the annual sea ice covering the waters over",polar+bear
3977,"annual ice contains areas of water that appear and disappear throughout the year as the weather changes. seals migrate in response to these changes, and animals must follow their prey. in hudson bay, james bay, and some other areas, the ice melts completely each summer, forcing animal",polar+bear
3978,"the only other animal similar in size to the animal is the kodiak animal, which is a subspecies of brown animal. adult male animals weigh 350–700 kg (770–1,500 lb) and measure 24–3 metres (7 ft 10 in–9 ft",polar+bear
3979,"the largest animal on record, reportedly weighing 1,002 kg (2,209 lb), was a male shot at kotzebue sound in northwestern alaska in 1960. this specimen, when mounted, stood 339 m (11 ft 1 in) tall on its hindlegs on its",polar+bear
3980,"compared with its closest relative, the brown animal, the animal has a more elongated body build and a longer skull and nose. as predicted by allen's rule for a northerly animal, the legs are stocky and the ears and tail are small. however, the feet",polar+bear
3981,"the animal's claws are short and stocky compared to those of the brown animal, perhaps to serve the former's need to grip heavy prey and ice. research of injury patterns in animal forelimbs found injuries to the right forelimb to be more frequent than those to",polar+bear
3982,"animals are superbly insulated by up to 10 cm (4 in) of adipose tissue. animal fur consists of a layer of dense underfur and an outer layer of guard hairs. two genes that are known to influence melanin production, lyst and aim",polar+bear
3983,"the white coat usually yellows with age. when kept in captivity in warm, humid conditions, the fur may turn a pale shade of green due to algae growing inside the guard hairs. males have significantly longer hairs on their forelegs, which increase in length until the animal reaches 14",polar+bear
3984,"the animal is an excellent swimmer and often will swim for days. with its body fat providing buoyancy, the animal swims in a dog paddle fashion using its large forepaws for propulsion. one animal swam continuously for 9 days in the frigid bering sea for",polar+bear
3985,"unlike brown animals, animals are not territorial. although stereotyped as being voraciously aggressive, they are normally cautious in confrontations, and often choose to escape rather than fight. satiated animals rarely attack humans unless severely provoked. due to their lack of prior human interaction,",polar+bear
3986,"animal attacks are more likely to be predatory and are almost always fatal. however, due to the very small human population around the arctic, such attacks are rare. animals are stealth hunters, and the victim is often unaware of the animal's presence until the attack is underway.",polar+bear
3987,"play-fighting may be a means of practicing for serious competition during mating seasons later in life. animals are usually quiet but do communicate with various sounds and vocalizations. females communicate with their young with moans and chuffs, and the distress calls of both cubs and subad",polar+bear
3988,"in 1992, a photographer near churchill took a now widely circulated set of photographs of a animal playing with a canadian eskimo dog. the pair wrestled harmlessly together each afternoon for 10 days in a row for no apparent reason. this kind of social interaction is uncommon; it is",polar+bear
3989,"animals hunt primarily at the interface between ice, water, and air. the animal's most common hunting method is called still-hunting. the animal uses its excellent sense of smell to locate a seal breathing hole, and crouches nearby in silence for a seal to appear",polar+bear
3990,the animal kills the seal by biting its head to crush its skull. the animal also hunts by stalking seals resting on the ice. a third hunting method is to raid the birth lairs that female seals create in the snow.,polar+bear
3991,"mature animals tend to eat only the calorie-rich skin and blubber of the seal, which are highly digestible. younger animals consume the protein-rich red meat. studies have also photographed animals scaling near-vertical cliffs, to eat birds' chicks and eggs.",polar+bear
3992,"although animals are extraordinarily powerful, its primary prey species, the ringed seal, is much smaller than itself. many of the seals hunted are pups rather than adults. the animalded seal, on the other hand, can be nearly the same size as the animal itself, averaging 270",polar+bear
3993,"it can kill an adult walrus (odobenus rosmarus),[94] although this is rarely attempted. a animal may charge a group of walruses, with the goal of separating a young, infirm, or injured walrus from the pod",polar+bear
3994,animals have also been seen to prey on beluga whales (delphinapterus leucas)[94] and narwhals (monodon monoceros) most terrestrial animals in the arctic can outrun the animal on land as animals overheat quickly.,polar+bear
3995,"with the exception of pregnant females, animals are active year-round, although they have a vestigial hibernation induction trigger in their blood. animals are capable of fasting for up to several months during late summer and early fall, when they cannot hunt for seals because the sea",polar+bear
3996,"although seal predation is the primary and an indispensable way of life for most animals, when alternatives are present they are quite flexible. animals consume a wide variety of other wild foods, including muskox (ovibos moschatus), reindeer (rang",polar+bear
3997,"when stalking land animals, such as muskox, reindeer and even willow ptarmigan, animals appear to make use of vegetative cover and wind direction to bring them as close to their prey as possible. animals have been observed to hunt the small sval",polar+bear
3998,"most ungulate prey of animals is likely to be young, sickly or injured specimens rather than healthy adults. the animal's metabolism is specialized to require large amounts of fat from marine mammals, and it cannot derive sufficient caloric intake from terrestrial food.",polar+bear
3999,one scientist found that 71% of the hudson bay animals had fed on seaweed (marine algae) and that about half were feeding on birds. they were also diving to feed on blue mussels and other underwater food sources like the green sea urchin.,polar+bear
4000,"animals were observed to kill white-beaked dolphins during spring, when the dolphins were trapped in the sea ice. the animals then proceeded to cache the carcasses, which remained and were eaten during the ice-free summer and autumn.",polar+bear
4001,"animals have a generally polygynous mating system. partners stay together and mate repeatedly for an entire week. after mating, the fertilized egg remains in a suspended state until august or september. each pregnant female digs a maternity den.",polar+bear
4002,"in most subpopulations, maternity dens are situated on land a few kilometres from the coast. the animals that do not den on land make their dens on the sea ice. between november and february, cubs are born blind, covered with a light down fur, and weighing less",polar+bear
4003,cnn.com will feature ireporter photos in a weekly travel snapshots gallery. please submit your best shots of new zealand for next week. visit cnn.com/travel next wednesday for a new gallery of snapshots.,polar+bear
4004,"the animal's latin name, ursus maritimus, means ""sea animal"" it's an apt name for this majestic species, which spends much of its life in, around, or on the ocean. in the united states, alaska is home to two animal subpop",polar+bear
4005,animals spend over 50% of their time hunting for food. a animal might catch only one or two out of 10 seals it hunts. their diet mainly consists of ringed and animalded seals because they need large amounts of fat to survive.,polar+bear
4006,"the survival and the protection of the animal habitat are urgent issues for wwf. in october 2019, the international union for the conservation of nature (iucn) animal specialist group released a new assessment of animal populations.",polar+bear
4007,"40kph: the animal's top speed. 42 razor sharp teeth: with jagged back teeth and canines larger than grizzly teeth, they pack quite the bite. 30 cm wide paws: the size of a dinner plate! a natural snowshoe that helps the animal",polar+bear
4008,"animals are about seven to eight feet long, measured from the nose to the tip of their very short tail. a large male can weigh more than 1,700 pounds, while a large female is about half that size (up to 1,000 pounds)",polar+bear
4009,"the skin under the animal's fur is actually black; this black is evident only on the nose. animals also have a thick layer of fat below the surface of the skin, which acts as insulation on the body to trap heat.",polar+bear
4010,"the animal evolved one to three million years ago from the brown animal, which still ekes out a marginal life along the northern shore of the arctic oceans. the webbed feet results in making animals, unlike other animal species, considered to be ‘marine mammals’",polar+bear
4011,"most animals have access to their food of choice (seals) all winter long, so there is no need for them to den. the exception to this is pregnant adult females. pregnant female animals must den so that their tiny newborn cubs are born in a warm",polar+bear
4012,"animals depend on the sea ice, which forms above the open waters where their seal prey lives. they will spend time on land when sea ice is not available (and most pregnant animal females make their dens on shore near the coast) animals are excellent swimmers, and",polar+bear
4013,"unlike other animal species, animals are almost exclusively meat eaters (carnivorous) they mainly eat ringed seals, but may also eat animalded seals. animals hunt seals by waiting for them to come to the surface of sea ice to breathe.",polar+bear
4014,"animals tend to live solitary lives except when mating, when a female raising her cubs forms a family group, or when many animals are attracted to a food source like a beached whale. in hudson bay, the availability of seal pups in the spring is increasingly limited by",polar+bear
4015,"animals breed in the late spring as the temperatures begin to rise in the arctic. like other animal species, they don’t really become pregnant at the time of breeding as the tiny embryo (or blastocyst) will not implant in the female’s uterus until",polar+bear
4016,"in the hudson bay population, a animal female must achieve a body weight of at least 490 pounds to have the blastocyst implant and start gestation. the female will continue to hunt seals all winter, attempting to be fatter a year later and able to carry off a successful pregnancy",polar+bear
4017,"female animals in the hudson bay area spend remarkable periods of time fasting, the longest known of any mammal species. the time of exit from dens occurs between late february and april. most females dig their dens in a snow bank on land, but some also den on the floating sea ice",polar+bear
4018,"in hudson bay, pregnant females can successfully fast for as long as 240 days. the long period of fasting makes this species especially vulnerable to environmental changes like a warming climate. when the cubs are born, they are completely dependent on their mother.",polar+bear
4019,"the conditions developing in hudson bay are such that females will no longer be able to birth and successfully raise a little of cubs. when food declines in abundance, there is a longer period between successive successful litters, and litter sizes are smaller.",polar+bear
4020,"in 2008, the animal became the first vertebrate species to be listed under the us endangered species act as threatened due to predicted climate change. scientists are fearful that this pattern is also starting to happen in the more northern animal populations.",polar+bear
4021,"in southern portions of their range around hudson bay, canada, there is no sea ice during the summer, and the animals must live on land until the bay freezes in the fall. in just 20 years, the ice-free period in hudson bay has increased by an average of 20",polar+bear
4022,"the hudson bay population is down more than 20 percent. the animals have fewer cubs, and of the cubs they do have, the frequency of survival to adulthood is decreasing. the patterns seen in hudson bay are beginning to occur now in more northern populations.",polar+bear
4023,"the last remaining sea ice is over deep and unproductive waters that yield less prey. the larger gap of open water between the ice and land also contributes to rougher wave conditions. in 2004, biologists discovered four drowned animals in the beaufort sea.",polar+bear
4024,"animals can only survive in areas where the oceans freeze, allowing them to hunt seals living under, on, or in the frozen animal ice cap. the us geological survey projects that two thirds of animals will disappear by 2050.",polar+bear
4025,"animals are going hungry for longer periods of time, resulting in cannibalistic behavior. the reduction in ice platforms near productive areas for the fish eaten by seals is affecting the seals' nutritional status and reproduction rates. development is increasing in ocean floor exploration and offshore oil extraction.",polar+bear
4026,"the best way for people to help animals is by reducing carbon emissions and working with the national wildlife federation to campaign for reductions in climate change pollutants. because they spend so much time in the ocean, animals are classified as marine mammals.",polar+bear
4027,"animals communicate with each other with grunts, growls, roars, or squeals. unlike black animals and brown animals, animals do not hibernate during the winter months.",polar+bear
4028,"animals (ursus maritimus) are the largest animal species and the biggest land carnivores in the world. the enormous animals live in the arctic, where they prowl the icy expanse searching for seals, their preferred prey.",polar+bear
4029,"when temperatures dropped again, the animals were forced to adapt to the colder environment. animals have many adaptations for life in the frigid arctic. they are excellent swimmers, and their scientific name, ursus maritimus, translates to ""sea animal""",polar+bear
4030,"male animals usually weigh between 770 pounds and more than 1,300 pounds (350 to 600 kilograms) the 12-foot-tall alaskan animal shot in 1960 is the heaviest recorded animal and weighed 2,210 pounds (1,000 kg)",polar+bear
4031,"animal fur appears to be white but it's actually transparent. the white appearance is due to visible light scattering and reflecting back off clear, hollow strands of hair. animal skin is black and absorbs the heat of the sun, which helps keep the animals warm.",polar+bear
4032,"kodiak animals, a subspecies of brown animal, can grow to about the same size as some animals. kodiak animals live on islands in the kodiak archipelago off southern alaska. they have been isolated from other brown animals for about 12,000 years.",polar+bear
4033,"animals live on the ice-covered waters of the arctic and countries around the arctic circle. they are not found in antarctica, where penguins live. some animals stay on permanently frozen sea ice in the arctic basin, but most live on annual sea ice.",polar+bear
4034,"animals swim between sea ice and the shore, hunting down prey, searching for mates, or just cooling off. they paddle through the water with their big front paws and use their back legs as rudders. animals have been recorded swimming for nearly 10 days at a time",polar+bear
4035,animals are the most carnivorous animal species and almost exclusively eat meat. their primary prey are ringed seals (pusa hispida) animals will sit by a seal breathing hole waiting for a seal to pop up so they can grab it.,polar+bear
4036,"animals can consume 44 pounds (2 kg) of fat each day, according to the world wildlife fund (wwf) animals will also hunt walruses, sea birds, fish and small mammals such as rodents.",polar+bear
4037,"animals are solitary except for when a mother is raising her cubs. unrelated animals will occasionally be seen together, such as when they share a large whale carcass or garbage dump. they do not defend territories, but animals may occasionally fight over a carcass.",polar+bear
4038,"animals have a gestation period of up to about seven months including this delayed implantation. pregnant females will dig a cave in a snowbank to give birth in; called a maternity den. animals do not hibernate in winter, unlike most brown animals and black",polar+bear
4039,animal cubs stay with their mother for up to three years learning how to survive. cubs grow quickly on their mother's milk and will start exploring outside their den by spring. wild animals usually live for 15 to 18 years but can survive into their 30s.,polar+bear
4040,"a 2017 study published in the journal wildlife society bulletin cataloged 73 confirmed animal attacks between 1870 and 2014. the researchers found that nutritionally stressed male animals were most likely to attack humans. most attacks were predatory, meaning the animal was killing for food.",polar+bear
4041,"as sea ice declines and moves further from the shore, more animals spend longer periods on land. ""animals are now having to make a choice as the ice melts each year,"" york said.",polar+bear
4042,"animals are vulnerable to extinction, according to the iucn red list of threatened species. climate change poses the biggest threat to their long-term survival. oil and gas drilling in the arctic increases the risk of negative human-animal interactions.",polar+bear
4043,"inuit and indigenous people still hunt animals for food and clothing as part of long-held cultural traditions. the inuit people have long believed that animals, which they call ""nanuq,"" are wise, powerful and almost human.",polar+bear
4044,"animals roam the arctic ice sheets and swim in that region's coastal waters. they are very strong swimmers, and their large front paws, which they use to paddle, are slightly webbed.",polar+bear
4045,"animals live in one of the planet's coldest environments and depend on a thick coat of insulated fur. the animal's stark white coat provides camouflage in surrounding snow and ice. but under their fur, animals have black skin—the better to soak in the sun's warming",polar+bear
4046,"animals den by digging into deep snow drifts, which provide protection and insulation from the arctic elements. they give birth in winter, usually to twins. young cubs live with their mothers for some 28 months to learn the survival skills of the far north.",polar+bear
4047,"animals often acquire a taste for garbage, bringing animals and humans into perilous proximity. near human settlements, they often acquire a taste for garbage. in the u.s., animals have been known to eat people's garbage.",polar+bear
4048,"animals live throughout the arctic, in areas where they can hunt seals in wide cracks in the sea ice or at breathing holes. even though animals look white, their hair is really made of clear, hollow tubes filled with air.",polar+bear
4049,"an outer coat of long guard hairs that stick together when wet protects a dense, thick undercoat of fur. even though animals look white, their hair is really made of clear, hollow tubes filled with air. scarring or residue on the fur can cause the “white�",polar+bear
4050,"unlike brown animals and black animals, animals do not hibernate, and only pregnant females over-winter in dens. this fat may also help the animals float in the water. scientists believe the animal evolved about 200,000 years ago from brown animal ancestors.",polar+bear
4051,"most experts agree that animals are the longest animals, as males may measure over 10 feet (3 meters) when standing on their hind legs. for some, these meals need to last them during the upcoming months when the arctic ice has melted.",polar+bear
4052,"animals live throughout the arctic, in areas where they can hunt seals in wide cracks in the sea ice or at breathing holes. the taxonomic name for animals is ursus maritimus, which means sea animal, a fitting name for these champion swimmers.",polar+bear
4053,"despite the long, harsh winter, animals don’t hibernate. most of them (except pregnant females) continue to hunt seals throughout the winter. when the weather is extremely cold, and hunting is impossible, animals may seek temporary shelter in snow dens.",polar+bear
4054,the female animal gains a massive amount of weight before she dens. her stored fat reserves provide all the energy she needs to sustain herself and her cubs. the animals can remain motionless for hours above a seal's breathing hole in the ice.,polar+bear
4055,"animals can see well underwater, spotting potential meals 15 feet (46 meters) away. they have a nictitating membrane, or third eyelid, that allows them to see underwater and protects their eyes in blowing snow.",polar+bear
4056,"animals eat just about anything, if they have the opportunity, but it is important to remember that they need access to the high-calorie diet that seals provide. while they will eat walrus, caribou, beached whales, grass, and seaweed, none",polar+bear
4057,"animals get very little nutrition or calories from vegetables, so these items are offered as treats, and the whole carrots keep their teeth clean. two or more animals sometimes form “friendships” that last for weeks or even years.",polar+bear
4058,"except for females with cubs, animals are solitary. young animals also make a chuffing call to each other, which is infrequent in adult animals. sometimes several animals scavenge together at a whale carcass or human garbage dump.",polar+bear
4059,"breeding season for animals goes from about march to mid-july. a pregnant female digs a maternity den, usually into a snow bank, in october or november. she gives birth to one to three cubs, usually twins, in december or january.",polar+bear
4060,"animal cubs are hairless and have their eyes closed at birth. milk from animal mothers is 36 percent fat, the richest milk of any animal species. by april, they weigh more than 20 pounds (9 kilograms) and start exploring with their mother outside the den.",polar+bear
4061,"today, our animals live in a wonderful tundra habitat complex: the conrad prebys animal plunge. the habitat’s revolutionary design offered amazed visitors close and unobstructed views of three animals.",polar+bear
4062,"at animal plunge, guests get a chance to explore the world of the animal through interactive elements. four-d models of the arctic ice from 1989 and 2007 show what’s happening to the animals’ habitat. guests can check out our large carbon graph",polar+bear
4063,"the animal is uniquely adapted to life on the sea ice of the arctic ocean. for millennia they have roamed the vast and pristine circumanimal arctic relatively undisturbed by human activities. however, climate change has created a conservation crisis for animals.",polar+bear
4064,"san diego zoo wildlife alliance's conservation scientists have focused on developing the best conservation strategies to boost their populations. we are helping the us geological survey of alaska by having one of our animals, tatqiq, wear an accelerometer collar to track her movements.",polar+bear
4065,"today, it is estimated that there are 22,000 to 27,000 animals throughout the arctic. people must continue to give these animals large, safe places to live and try to keep the environment clean and free of pesticides. we believe an arctic without animals is simply unthinkable!",polar+bear
4066,"animal, (ursus maritimus), also called white animal, sea animal, or ice animal, great white northern animal (family ursidae) found throughout the arctic region. the animal travels long distances over vast desolate expanses, generally on drifting oceanic ice",polar+bear
4067,"animals are stocky, with a long neck, short, rounded ears, and a short tail. the male, which is much larger than the female, weighs 410 to 720 kg (900 to 1,600 pounds)",polar+bear
4068,"the animal is 2.6 metres (53 feet) tall at the shoulder and 22–25 metres in length. the broad feet have hairy soles to protect and insulate as well as to facilitate movement across ice. strong, sharp claws are also important for gaining traction, for",polar+bear
4069,"animals are solitary and overwhelmingly carnivorous, feeding especially on the ringed seal but also on the animalded seal and other pinnipeds. the animal stalks seals resting on the ice, ambushes them near breathing holes, and digs young seals from snow shelters where they are",polar+bear
4070,"mating occurs in spring, and implantation of the fertilized ovum is delayed. one to four cubs, usually two, are born during the winter in a den of ice or snow. cubs weigh less than 1 kg at birth and are not weaned until after they are",polar+bear
4071,"young remain with their mothers until they reach sexual maturity. females first reproduce at four to eight years of age and breed every two to four years thereafter. males mature at about the same age as females but do not breed until a few years later. adult animals have no natural predators,",polar+bear
4072,"animals are hunted especially by inuit people for their hides, tendons, fat, and flesh although animal meat is consumed by indigenous people, the liver is inedible and often poisonous because of its high vitamin a content.",polar+bear
4073,the us government has listed the animal as a threatened species since 2008. global warming continues to reduce arctic sea ice coverage. population models have predicted increased rates of starvation as a result of longer ice-free seasons and a decline in mating success.,polar+bear
4074,cnn.com will feature ireporter photos in a weekly travel snapshots gallery. please submit your best shots of new zealand for next week. visit cnn.com/travel next wednesday for a new gallery of snapshots.,polar+bear
4075,"animals form a distinctive type of herding dogs, including many related landraces and standardized breeds. the type originated in scotland and northern england. animals are medium-sized, fairly lightly-built dogs, with pointed snouts.",collie
4076,"animal dogs are a distinctive type of herding dog inclusive of many related landraces and formal breeds. some animal breeds have remained as working dogs for herding cattle, sheep, and other livestock. others are kept as pets, show dogs or for dog sports.",collie
